"NAVN","REGISTERENHETID","LAT","LON"
"EIENDOMSGRUPPEN AS",346120342,69.6795911401127,19.0548025807985
"EIENDOMSGRUPPEN AS",346120345,69.6795911401127,19.0548025807985
"EIENDOMSGRUPPEN AS",346120348,69.6795911401127,19.0548025807985
"EIENDOMSGRUPPEN AS",346120351,69.6795911401127,19.0548025807985
"EIENDOMSGRUPPEN AS",494939774,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939777,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939780,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939783,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939786,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939789,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939792,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939795,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939798,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939801,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939804,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939807,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939810,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939813,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939816,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939819,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939822,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939825,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939828,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939831,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939834,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939837,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939840,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939843,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939846,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939849,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939852,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939855,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939858,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939861,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939864,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939867,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939870,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939873,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939876,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939879,69.6807164819882,19.0580477582815
"EIENDOMSGRUPPEN AS",494939882,69.6807164819882,19.0580477582815
"THORKILDSEN AS",4147910,69.6503438955289,18.9527462215277
"SENTRUM TERRASSE AS",4141787,69.6493066492137,18.9528887039359
"Sommarøybuen AS",3144502,69.6329840882878,18.0052103993574
"JOSEFSEN HARALD ING AS",4125897,69.6702261424071,18.9626519744749
"BYGG GRUPPEN BOLIG AS",4158191,69.6259346649793,18.9487752751447
"BYGG GRUPPEN BOLIG AS",4158192,69.6259871849517,18.9488365959845
"BYGG GRUPPEN BOLIG AS",4158193,69.6260570185672,18.9489269162542
"BYGG GRUPPEN BOLIG AS",4158194,69.6261005921837,18.9489865762355
"BYGG GRUPPEN BOLIG AS",4158195,69.6259127198767,18.9489516831556
"BYGG GRUPPEN BOLIG AS",4158196,69.6259551355784,18.9490626945726
"BYGG GRUPPEN BOLIG AS",4158197,69.6260255480451,18.9491273394632
"BYGG GRUPPEN BOLIG AS",4158198,69.6260786468652,18.949162985394
"NJORD SORTI AS",4141831,69.6496587653761,18.9528510005574
"QUATRO BYGG AS",4181774,69.6310003262169,18.9180213870656
"QUATRO BYGG AS",4181775,69.6309414764216,18.9182426388135
"QUATRO BYGG AS",4181776,69.6308832008456,18.9184382065511
"QUATRO BYGG AS",4181777,69.6308210630117,18.9176015172391
"QUATRO BYGG AS",4181778,69.6307627881482,18.9177970856522
"AVINOR AS",3136000,69.6771367373069,18.908479367801
"AVINOR AS",3136002,69.6869210624949,18.9112404207578
"AVINOR AS",3136006,69.6877372691951,18.9117013494208
"AVINOR AS",3136026,69.6872480725807,18.9114817707276
"AVINOR AS",3136129,69.6875069514281,18.9115554084759
"AVINOR AS",3136315,69.6824909717382,18.9121033648747
"AVINOR AS",3136328,69.6826615397718,18.9100925771078
"AVINOR AS",3360426,69.6758998870687,18.9180201606574
"AVINOR AS",3360428,69.6765363219805,18.9188872338464
"AVINOR AS",3520093,69.6853314103707,18.9128344708163
"HANSO EIENDOM AS",3126449,69.6659936853292,19.0230858775368
"JENNY HELENE AS",3356823,69.633897242507,17.9953909253803
"JENNY HELENE AS",4363200,69.6200351249553,18.9473371544294
"SPECTRUM BYGGFORNYELSE AS",3139553,69.6610931501455,18.9441595609458
"SPECTRUM BYGGFORNYELSE AS",3459595,69.6609692889071,18.9452728785009
"SPECTRUM BYGGFORNYELSE AS",4158086,69.6520131235411,18.9492363364816
"SPECTRUM BYGGFORNYELSE AS",4158087,69.6520131235411,18.9492363364816
"SPECTRUM BYGGFORNYELSE AS",4158088,69.6520131235411,18.9492363364816
"SPECTRUM BYGGFORNYELSE AS",4158089,69.6520131235411,18.9492363364816
"SPECTRUM BYGGFORNYELSE AS",4199387,69.637638647783,18.9184456741026
"SPECTRUM BYGGFORNYELSE AS",4199388,69.6376395507628,18.9188069969919
"SPECTRUM BYGGFORNYELSE AS",4239000,69.6610760935286,18.9445179274748
"SPECTRUM BYGGFORNYELSE AS",4239001,69.66104231327,18.9448215600088
"ALTER EGO AS",3145149,69.6537278374488,18.9588495132304
"ALTER EGO AS",4099758,69.6541184581657,18.9638277558404
"ALTER EGO AS",4099759,69.6541184581657,18.9638277558404
"SIVA MARIN TROMSØ AS",3330941,69.7545543059207,19.0304601743596
"JUNO BYGG AS",3138209,69.6662096760778,18.9594993570139
"JUNO BYGG AS",3357197,69.6657279110916,18.9596290210792
"ISHAVET EIENDOM AS",3333380,69.6415192089173,18.9228768363801
"ISHAVET EIENDOM AS",4166188,69.670228172814,18.966140426389
"ISHAVET EIENDOM AS",4166189,69.670228172814,18.966140426389
"ISHAVET EIENDOM AS",4318614,69.6514577511928,19.0116830852851
"ISHAVET EIENDOM AS",4318615,69.6514577511928,19.0116830852851
"TROMSØ MOTTAK AS",4153772,69.6484898212986,18.9592668291095
"TROMSØ MOTTAK AS",4178386,69.6484898212986,18.9592668291095
"TROMSØ MOTTAK AS",4178388,69.6484898212986,18.9592668291095
"MACK EIENDOMMENE AS",3145911,69.6499991224701,18.9572767126595
"MACK EIENDOMMENE AS",3146166,69.650022573709,18.9566357624555
"MACK EIENDOMMENE AS",3146528,69.6499991224701,18.9572767126595
"MACK EIENDOMMENE AS",3335691,69.6486837819871,18.9390929683205
"ISBJØRN EIENDOM TROMSØ AS",4185647,69.6536625498808,18.9593536849901
"ISBJØRN EIENDOM TROMSØ AS",4185648,69.6536625498808,18.9593536849901
"ISBJØRN EIENDOM TROMSØ AS",4185649,69.6536625498808,18.9593536849901
"ISBJØRN EIENDOM TROMSØ AS",4185650,69.6536625498808,18.9593536849901
"ISBJØRN EIENDOM TROMSØ AS",4185651,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185652,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185653,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185654,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185655,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185656,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185657,69.6536125938435,18.9595767237244
"ISBJØRN EIENDOM TROMSØ AS",4185658,69.6535555988389,18.959992077485
"ISBJØRN EIENDOM TROMSØ AS",4185659,69.6535555988389,18.959992077485
"ISBJØRN EIENDOM TROMSØ AS",4215854,69.6535555988389,18.959992077485
"MESTA DRIFT AS",3142253,69.701283173695,19.01488473573
"PIKANT EIENDOM AS",3127542,69.6454505742094,18.9946246531299
"PIKANT EIENDOM AS",1070249102,69.6454505742094,18.9946246531299
"PIKANT EIENDOM AS",1070249105,69.6454505742094,18.9946246531299
"PETTERSEN UTVIKLING AS",255171924,69.671156896666,18.9675801873303
"PETTERSEN UTVIKLING AS",255171925,69.671156896666,18.9675801873303
"PETTERSEN UTVIKLING AS",255171926,69.671156896666,18.9675801873303
"PETTERSEN UTVIKLING AS",255171927,69.671156896666,18.9675801873303
"PETTERSEN UTVIKLING AS",415119583,69.671972969886,18.970663081424
"PETTERSEN UTVIKLING AS",415119586,69.6720619853895,18.9707391781661
"PETTERSEN UTVIKLING AS",415119589,69.671972969886,18.970663081424
"PETTERSEN UTVIKLING AS",415119592,69.6720619853895,18.9707391781661
"RENHOLDSGRUPPEN INVEST AS",3138746,69.6334118753139,18.9250686651102
"RENHOLDSGRUPPEN INVEST AS",4171276,69.6334118753139,18.9250686651102
"RENHOLDSGRUPPEN INVEST AS",4171277,69.6334118753139,18.9250686651102
"LYDER DAMEMOTER AS",3146217,69.6532044299034,18.9596296849179
"BYGG OG EIENDOMSUTVIKLING AS",4172223,69.651353987915,18.952572857443
"BYGG OG EIENDOMSUTVIKLING AS",4172224,69.651353987915,18.952572857443
"BYGG OG EIENDOMSUTVIKLING AS",4172225,69.651353987915,18.952572857443
"BYGG OG EIENDOMSUTVIKLING AS",4180126,69.6425468317528,18.9391419486984
"BYGG OG EIENDOMSUTVIKLING AS",4180127,69.6425468317528,18.9391419486984
"BYGG OG EIENDOMSUTVIKLING AS",4181649,69.6413096359829,18.9386287320715
"BYGG OG EIENDOMSUTVIKLING AS",4181650,69.6413096359829,18.9386287320715
"GØY EIENDOM AS",4136119,69.6672377667155,18.964496337239
"GØY EIENDOM AS",4136120,69.6672377667155,18.964496337239
"GØY EIENDOM AS",4189983,69.6565632039214,18.9546660101012
"GØY EIENDOM AS",4189984,69.6565632039214,18.9546660101012
"SOMMARØY INVEST AS",963182108,69.6291268419237,18.0236280745686
"SOMMARØY INVEST AS",963182143,69.628930981311,18.023793494208
"KIRKEGATA 10 AS",3145385,69.6484328060956,18.9558233490305
"ATLAS HELSE OG MILJØTJENESTER AS",530855031,69.6346027872879,18.9316131568718
"HAUKEBØE TRANSPORT AS",234455824,69.6870234516115,18.9496056004867
"INVESTEX FORVALTNING AS",3128158,69.641337572852,18.9915521915688
"INVESTEX FORVALTNING AS",4246485,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246486,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246487,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246488,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246489,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246490,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246491,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4246492,69.6547354913959,18.9296304313736
"INVESTEX FORVALTNING AS",4290283,69.6654721496827,18.9627198421722
"INVESTEX FORVALTNING AS",4290284,69.6654721496827,18.9627198421722
"INVESTEX FORVALTNING AS",4290285,69.6654721496827,18.9627198421722
"INVESTEX FORVALTNING AS",4290286,69.6654721496827,18.9627198421722
"INVESTEX FORVALTNING AS",4290287,69.6654721496827,18.9627198421722
"CHRISMA EIENDOM AS",3130385,69.5608452202369,18.741045201685
"CHRISMA EIENDOM AS",3139490,69.6618884086567,18.9535276254642
"CHRISMA EIENDOM AS",3146210,69.6528259885273,18.9590427804137
"ALFHEIM ARENA AS",3310218,69.6492392012498,18.9360031223212
"REBE AS",4138213,69.6552184948048,18.9624581783271
"REBE AS",4138214,69.6552119650695,18.9625085980336
"REBE AS",4138215,69.6552043082905,18.9625691350379
"HAGEN-OLSEN EIENDOM AS",3146001,69.6495170546187,18.9495723007068
"HAGEN-OLSEN EIENDOM AS",3146152,69.6482156035249,18.9546988184902
"HAGEN-OLSEN EIENDOM AS",3146154,69.6483027588924,18.954818318317
"BYGGUTVIKLING AS",3138431,69.6573622906656,18.9422785268254
"BYGGUTVIKLING AS",3516618,69.6982897359767,18.9718864007392
"BYGGUTVIKLING AS",3516619,69.6982547417565,18.972242045136
"BYGGUTVIKLING AS",3516620,69.6982292754596,18.9725736036954
"BYGGUTVIKLING AS",3516623,69.6979147947053,18.9721782888081
"BYGGUTVIKLING AS",3516624,69.697880965226,18.9724824020344
"RYA GODS OG SKOGER AS",3129877,69.5508159494393,18.7294879795974
"TØNSVIK AS",3124943,69.7403945025893,19.1635881045988
"SOMMARØY SEA FAMILY AS",3395853,69.6344276313281,17.9938753773027
"NOR-STRAND AS",4245505,69.6396599971657,18.940077288909
"NOR-STRAND AS",4245506,69.6397029959757,18.9401626624629
"NOR-STRAND AS",4245507,69.6397465724592,18.9402223435539
"NOR-STRAND AS",4245508,69.6396923164618,18.9402380816126
"NOR-STRAND AS",4245509,69.639639793602,18.9401767415536
"NOR-STRAND AS",4245563,69.6396700989266,18.9400275625155
"NOR-STRAND AS",4245564,69.6397130977609,18.9401129360106
"NOR-STRAND AS",4245565,69.6397566742616,18.940172617029
"NOR-STRAND AS",4245566,69.6396822146414,18.9402878079562
"NOR-STRAND AS",4245567,69.6396296917992,18.9402264678047
"NOR-STRAND AS",4245568,69.6397226218392,18.9400889022967
"NOR-STRAND AS",4245569,69.6397661983481,18.9401485832933
"NOR-STRAND AS",4245570,69.639672112807,18.9403375342524
"NOR-STRAND AS",4245571,69.6396195899826,18.9402761940083
"NOR-STRAND AS",4245572,69.6397757224314,18.9401245495362
"NOR-STRAND AS",4245573,69.6396620109588,18.9403872605012
"NOR-STRAND AS",4245574,69.6396100658791,18.9403002275224
"NOR-STRAND AS",4279957,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279958,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279959,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279960,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279961,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279962,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279963,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279964,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279965,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279966,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279967,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279968,69.6398198555862,18.9386415198602
"NOR-STRAND AS",4279969,69.6397958451361,18.9385906289224
"NOR-STRAND AS",4279970,69.6397733929628,18.9385503469404
"NOR-STRAND AS",4279971,69.6397509985264,18.9385074957569
"NOR-STRAND AS",4279972,69.639730393359,18.9384649763397
"NOR-STRAND AS",4279973,69.6398001191445,18.9383205215155
"NOR-STRAND AS",4279974,69.6397778401373,18.9382725319364
"NOR-STRAND AS",4279975,69.6397554456321,18.9382296810347
"NOR-STRAND AS",4279976,69.6398508818532,18.9384202311333
"NOR-STRAND AS",4279977,69.6397909685881,18.9385278050225
"NOR-STRAND AS",4279978,69.6398110530974,18.938673428064
"NOR-STRAND AS",4279979,69.6397853111251,18.9386196361311
"NOR-STRAND AS",4279980,69.6397645904907,18.938582255113
"NOR-STRAND AS",4279981,69.6397672484351,18.9383041085691
"NOR-STRAND AS",4279982,69.6397467009607,18.9382590200277
"NOR-STRAND AS",4279983,69.6397922113538,18.9383525956578
"NOR-STRAND AS",4279984,69.6398428008072,18.9384600132085
"NOR-STRAND AS",4279985,69.6398023083521,18.9387027669488
"NOR-STRAND AS",4279986,69.6397782979198,18.9386518759848
"NOR-STRAND AS",4279987,69.639802656653,18.9385273916642
"NOR-STRAND AS",4279988,69.6397816196373,18.9383841722714
"NOR-STRAND AS",4279989,69.6397564257517,18.9383459623224
"NOR-STRAND AS",4279990,69.6398331614574,18.9384891863857
"NOR-STRAND AS",4279991,69.6398160185041,18.9385324485774
"NOR-STRAND AS",4279992,69.6397944582416,18.9387322716591
"NOR-STRAND AS",4279993,69.6397678216477,18.9386783138508
"NOR-STRAND AS",4328754,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328755,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328756,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328757,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328758,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328759,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328760,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328761,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328762,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328763,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328764,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328765,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328766,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328767,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328768,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328769,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328770,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328771,69.6394577076042,18.9399649840941
"NOR-STRAND AS",4328772,69.6394577076042,18.9399649840941
"NOR-STRAND AS",287303630,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303633,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303634,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303635,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303636,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303637,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303638,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303639,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303640,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303641,69.6966687321712,18.9558975747679
"NOR-STRAND AS",287303657,69.6967171096284,18.9550658459304
"NOR-STRAND AS",529467990,69.6970582697693,18.9554348159695
"NOR-STRAND AS",529467996,69.6969716752953,18.9553306872487
"NOR-STRAND AS",633128100,69.6969627168573,18.9578021847796
"NOR-STRAND AS",633128103,69.6968965496556,18.9577484293176
"HAVBRUKSSTASJONEN I TROMSØ AS",3681629,69.8685847823706,18.9257508425556
"BÅRAGUTT AS",3133698,69.674476431784,18.7546565830073
"BÅRAGUTT AS",3133736,69.6741844485678,18.7561293389173
"BÅRAGUTT AS",3386133,69.6743195041519,18.7552747728581
"FRIKULT AS",3143689,69.5995683355239,18.0257399009223
"FLØYVEIEN 3 AS",3126948,69.6449650977649,19.0036950748209
"AAFOS HOLDING AS",307861148,69.6641480647663,18.9325358492129
"AAFOS HOLDING AS",307861154,69.6641480647663,18.9325358492129
"LÆRINGSVERKSTEDET AS",3136701,69.6807620409283,18.9412010686559
"LÆRINGSVERKSTEDET AS",3561586,69.6463944896137,18.9414220988449
"LÆRINGSVERKSTEDET AS",3569029,69.5644213935722,19.1835506502056
"LANDBAKK CONSULTING AS",3134211,69.7588120327934,18.5061927489714
"ADRIAN EIENDOM AS",3138466,69.6560186834662,18.938904817718
"ADRIAN EIENDOM AS",234605838,69.6642576346992,18.9292499779166
"ADRIAN EIENDOM AS",234605844,69.6642922681855,18.9293080502771
"ADRIAN EIENDOM AS",234605850,69.6643474024622,18.9296540447486
"ADRIAN EIENDOM AS",234605852,69.6643713605293,18.9297876298393
"ADRIAN EIENDOM AS",993602898,69.655875632069,18.9385942600173
"NT EIENDOM AS",3142208,69.6874506069607,18.9989979402701
"NT EIENDOM AS",3675572,69.6808935279201,18.7776328004965
"NT EIENDOM AS",3675575,69.6809621092127,18.7774511722119
"NT EIENDOM AS",3675576,69.6810178390345,18.7773241152956
"NT EIENDOM AS",4146865,69.6534814081157,18.958622842506
"NT EIENDOM AS",4146870,69.6534814081157,18.958622842506
"NT EIENDOM AS",4146872,69.6534814081157,18.958622842506
"NT EIENDOM AS",234591258,69.6363628537957,18.9360867352534
"NT EIENDOM AS",234600054,69.6815504446767,18.7761990252398
"NT EIENDOM AS",234600056,69.6817213905885,18.7753506673242
"NT EIENDOM AS",234600057,69.6815041286423,18.7766818681399
"NT EIENDOM AS",234600058,69.6816733278136,18.775497191677
"NT EIENDOM AS",234600059,69.6814644588862,18.7768557301738
"NT EIENDOM AS",234600060,69.6816409459591,18.7757498962894
"NT EIENDOM AS",234600061,69.6814757073973,18.7771678971368
"NT EIENDOM AS",234600062,69.6815833809816,18.7759205739955
"NT EIENDOM AS",234600063,69.6814360371636,18.7773417580189
"NT EIENDOM AS",234612683,69.6409141427218,18.9416747971318
"NT EIENDOM AS",234612684,69.6411432964239,18.9413122265933
"NT EIENDOM AS",234612685,69.6411200269784,18.9416278501193
"NT EIENDOM AS",234612686,69.6411365541038,18.9408929889527
"NT EIENDOM AS",234612687,69.6411524482307,18.9411849160136
"NT EIENDOM AS",234612688,69.6411014637524,18.9418540405539
"NT EIENDOM AS",234612689,69.6408954108214,18.9417487259086
"NT EIENDOM AS",234612690,69.6412019400772,18.9412611818297
"NT EIENDOM AS",234612691,69.6410661683715,18.9418655529047
"NT EIENDOM AS",234612692,69.6410895191697,18.9417460377115
"NT EIENDOM AS",234612693,69.6411616792783,18.9413336981081
"NT EIENDOM AS",234612694,69.6410870315647,18.9419365081081
"NT EIENDOM AS",234612695,69.6411284724935,18.9409327724666
"NT EIENDOM AS",234612696,69.641128748911,18.9413998335717
"NT EIENDOM AS",234612697,69.6410822742086,18.9417885562357
"NT EIENDOM AS",234612698,69.6411626998339,18.9409288009307
"NT EIENDOM AS",234612699,69.6411311760239,18.9412919168995
"NT EIENDOM AS",234612700,69.6410732399649,18.9418307427481
"NT EIENDOM AS",234612701,69.6412249199544,18.9409584039587
"NT EIENDOM AS",234612702,69.6411782728567,18.941354837716
"NT EIENDOM AS",234612703,69.6410079315234,18.9418186254246
"NT EIENDOM AS",234612704,69.6410313978759,18.9416939716416
"NT EIENDOM AS",234612705,69.6411435532081,18.9414206412483
"NT EIENDOM AS",234612706,69.6410589811782,18.9419055019066
"NT EIENDOM AS",234612707,69.6411538391441,18.9409632796264
"NT EIENDOM AS",234612708,69.6411121231288,18.941499955685
"NT EIENDOM AS",234612709,69.6410241529277,18.9417364900681
"NT EIENDOM AS",234612710,69.6412178485325,18.9409932146568
"NT EIENDOM AS",234612711,69.6411148392479,18.941379191897
"NT EIENDOM AS",234612712,69.6410150031072,18.941783815347
"NT EIENDOM AS",234612713,69.6412642540924,18.9410069833828
"NT EIENDOM AS",234612714,69.6411555580132,18.9414460899218
"NT EIENDOM AS",234612715,69.6409586410241,18.941773358083
"NT EIENDOM AS",234612716,69.6412366379017,18.940916714634
"NT EIENDOM AS",234612717,69.6409810971219,18.9416536774053
"NT EIENDOM AS",234612718,69.6411242435044,18.9415202654782
"NT EIENDOM AS",234612719,69.6409989550688,18.9418582423502
"NT EIENDOM AS",234612720,69.6412087566944,18.9410379712345
"NT EIENDOM AS",234612721,69.6410947760297,18.9415922033402
"NT EIENDOM AS",234612722,69.6409747468199,18.9416963617304
"NT EIENDOM AS",234612723,69.6412570670928,18.9410469330502
"NT EIENDOM AS",234612724,69.6410973188411,18.9414791479848
"NT EIENDOM AS",234612725,69.6409657125988,18.9417385480704
"NT EIENDOM AS",234612726,69.6411688684681,18.9412137638455
"NT EIENDOM AS",234612727,69.6411381531505,18.9415409072541
"NT EIENDOM AS",234612728,69.6409052818872,18.9417092751126
"NT EIENDOM AS",234612729,69.6412660154777,18.9409686074102
"NT EIENDOM AS",234612730,69.6409322111229,18.9415904245644
"NT EIENDOM AS",234612731,69.6411070119791,18.9416073742869
"NT EIENDOM AS",234612732,69.6409515694426,18.9418081680724
"NT EIENDOM AS",234612733,69.6412470228191,18.9410940931844
"NT EIENDOM AS",234612734,69.6410942765616,18.9418939896258
"NT EIENDOM AS",234612735,69.6409240715637,18.9416327768477
"NT EIENDOM AS",234612736,69.6411872513347,18.9412352353019
"NT EIENDOM AS",234612737,69.6410808663896,18.9415715615738
"NT EIENDOM AS",260684373,69.6972789761646,18.9478210239992
"NT EIENDOM AS",279164442,69.6611131791094,18.92685225005
"NT EIENDOM AS",279164447,69.6610367017381,18.9274191733021
"NT EIENDOM AS",869281124,69.6571552259291,18.9535110579756
"NT EIENDOM AS",869281127,69.6572027818669,18.9535534833219
"NT EIENDOM AS",869281130,69.6572533365423,18.9536222889323
"Tuil AS",3126849,69.6452450298785,19.017374622831
"Tuil AS",3126995,69.6483019693004,19.0165306822288
"Tuil AS",3128150,69.6483019693004,19.0165306822288
"Tuil AS",3514673,69.6466174866924,19.0162921152936
"HOYER AS",4207200,69.6563571685231,18.9254121309459
"HOYER AS",4207201,69.6562772254241,18.9253715285092
"HOYER AS",4207202,69.6561609206252,18.9253500222482
"HOYER AS",4207203,69.656089348439,18.9253367877511
"HOYER AS",4207204,69.6559909366802,18.925318590473
"HOYER AS",4207205,69.65587463187,18.925297084831
"HOYER AS",4207206,69.6559005827973,18.9249404143063
"HOYER AS",4207207,69.6557718781417,18.9250715326092
"HOYER AS",4249685,69.6570076509382,18.9255298648103
"HOYER AS",4249686,69.6570076509382,18.9255298648103
"HOYER AS",4249687,69.6570076509382,18.9255298648103
"HOYER AS",4249688,69.6570076509382,18.9255298648103
"HOYER AS",4249689,69.6572833253446,18.9261773087807
"HOYER AS",4249690,69.6572833253446,18.9261773087807
"HOYER AS",4249691,69.6572833253446,18.9261773087807
"HOYER AS",4249692,69.6572833253446,18.9261773087807
"HOYER AS",4249693,69.6570076509382,18.9255298648103
"HOYER AS",4249695,69.6570076509382,18.9255298648103
"HOYER AS",4249696,69.6570076509382,18.9255298648103
"HOYER AS",4249697,69.6572833253446,18.9261773087807
"HOYER AS",4249698,69.6572833253446,18.9261773087807
"HOYER AS",4249699,69.6572833253446,18.9261773087807
"HOYER AS",4249700,69.6572833253446,18.9261773087807
"HOYER AS",4249701,69.6572833253446,18.9261773087807
"HOYER AS",4249702,69.6572833253446,18.9261773087807
"HOYER AS",4249703,69.6572833253446,18.9261773087807
"HOYER AS",4249704,69.6572833253446,18.9261773087807
"HOYER AS",4249705,69.6572833253446,18.9261773087807
"HOYER AS",4249706,69.6572833253446,18.9261773087807
"HOYER AS",4249707,69.6572833253446,18.9261773087807
"HOYER AS",4249708,69.6565689694308,18.9247800030442
"HOYER AS",4249709,69.6565689694308,18.9247800030442
"HOYER AS",4249710,69.6565689694308,18.9247800030442
"HOYER AS",4249711,69.6565689694308,18.9247800030442
"HOYER AS",4249712,69.6567658431255,18.9256168315614
"HOYER AS",4249713,69.6567658431255,18.9256168315614
"HOYER AS",4249714,69.6567658431255,18.9256168315614
"HOYER AS",4249715,69.6567658431255,18.9256168315614
"HOYER AS",4249716,69.6565689694308,18.9247800030442
"HOYER AS",4249717,69.6565689694308,18.9247800030442
"HOYER AS",4249718,69.6565689694308,18.9247800030442
"HOYER AS",4249719,69.6565689694308,18.9247800030442
"HOYER AS",4249720,69.6567658431255,18.9256168315614
"HOYER AS",4249721,69.6567658431255,18.9256168315614
"HOYER AS",4249722,69.6567658431255,18.9256168315614
"HOYER AS",4249723,69.6567658431255,18.9256168315614
